graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
can__256,256,1330,3,82,100,12,384,0.0407475,0.18188,1
can__256,256,1330,3,82,95,12,384,0.0407475,0.160721,1
can__256,256,1330,3,82,96,12,384,0.0407475,0.18545,1
can__256,256,1330,3,82,95,12,384,0.0407475,0.172889,1
can__256,256,1330,3,82,98,12,384,0.0407475,0.196776,1
can__256,256,1330,3,82,98,12,384,0.0407475,0.138358,1
can__256,256,1330,3,82,95,12,384,0.0407475,0.17976,1
can__256,256,1330,3,82,99,12,384,0.0407475,0.17825,1
can__256,256,1330,3,82,101,12,384,0.0407475,0.170997,1
can__256,256,1330,3,82,95,12,384,0.0407475,0.178955,1
can__256,256,1330,3,82,92,12,384,0.0407475,0.158541,1
can__256,256,1330,3,82,95,12,384,0.0407475,0.158619,1
can__256,256,1330,3,82,97,12,384,0.0407475,0.148603,1
can__256,256,1330,3,82,98,12,384,0.0407475,0.161623,1
can__256,256,1330,3,82,106,12,384,0.0407475,0.176203,1
