graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
dwt__310,310,1069,3,10,184,112,465,0.0223197,0.121026,1
dwt__310,310,1069,3,10,195,112,465,0.0223197,0.121671,1
dwt__310,310,1069,3,10,188,112,465,0.0223197,0.118187,1
dwt__310,310,1069,3,10,191,112,465,0.0223197,0.124,1
dwt__310,310,1069,3,10,187,112,465,0.0223197,0.13082,1
dwt__310,310,1069,3,10,194,112,465,0.0223197,0.12204,1
dwt__310,310,1069,3,10,186,112,465,0.0223197,0.121288,1
dwt__310,310,1069,3,10,194,112,465,0.0223197,0.122108,1
dwt__310,310,1069,3,10,187,112,465,0.0223197,0.134536,1
dwt__310,310,1069,3,10,196,112,465,0.0223197,0.127411,1
dwt__310,310,1069,3,10,191,112,465,0.0223197,0.129806,1
dwt__310,310,1069,3,10,199,112,465,0.0223197,0.128804,1
dwt__310,310,1069,3,10,186,112,465,0.0223197,0.132034,1
dwt__310,310,1069,3,10,199,112,465,0.0223197,0.129063,1
dwt__310,310,1069,3,10,190,112,465,0.0223197,0.141024,1
