graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_heuristic_2,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
tree1_order25,25,24,1,5,39,16,43,0.08,0.000655359,1
tree1_order25,25,24,1,5,46,16,43,0.08,0.000700951,1
tree1_order25,25,24,1,5,44,16,43,0.08,0.000603274,1
tree1_order25,25,24,1,5,45,16,43,0.08,0.000631387,1
tree1_order25,25,24,1,5,45,16,43,0.08,0.000540104,1
tree1_order25,25,24,1,5,42,16,43,0.08,0.000643464,1
tree1_order25,25,24,1,5,46,16,43,0.08,0.000693697,1
tree1_order25,25,24,1,5,42,16,43,0.08,0.000729651,1
tree1_order25,25,24,1,5,40,16,43,0.08,0.00134902,1
tree1_order25,25,24,1,5,40,16,43,0.08,0.000713333,1
tree1_order25,25,24,1,5,44,16,43,0.08,0.000649482,1
tree1_order25,25,24,1,5,48,16,43,0.08,0.000611094,1
tree1_order25,25,24,1,5,40,16,43,0.08,0.000635596,1
tree1_order25,25,24,1,5,46,16,43,0.08,0.000681877,1
tree1_order25,25,24,1,5,45,16,43,0.08,0.000666386,1
