graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
can___24,24,68,3,8,16,10,36,0.246377,0.00354928,1
can___24,24,68,3,8,16,10,36,0.246377,0.00362051,1
can___24,24,68,3,8,16,10,36,0.246377,0.00343075,1
can___24,24,68,3,8,18,10,36,0.246377,0.00347379,1
can___24,24,68,3,8,16,10,36,0.246377,0.00363787,1
can___24,24,68,3,8,16,10,36,0.246377,0.00342798,1
can___24,24,68,3,8,16,10,36,0.246377,0.00346721,1
can___24,24,68,3,8,19,10,36,0.246377,0.00344921,1
can___24,24,68,3,8,23,10,36,0.246377,0.0033566,1
can___24,24,68,3,8,16,10,36,0.246377,0.00335787,1
can___24,24,68,3,8,16,10,36,0.246377,0.00337775,1
can___24,24,68,3,8,19,10,36,0.246377,0.00335827,1
can___24,24,68,3,8,16,10,36,0.246377,0.0033779,1
can___24,24,68,3,8,16,10,36,0.246377,0.0034192,1
can___24,24,68,3,8,16,10,36,0.246377,0.00334579,1
