graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.166432,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.165884,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.230496,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.163217,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.172408,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.14523,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.193217,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.168922,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.203462,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.164142,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.162549,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.188341,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.175943,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.187822,1
fs_183_1,183,701,1,104,174,6,320,0.0420945,0.190886,1
