graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
gre__115,115,267,2,9,116,46,172,0.0407323,0.0658021,1
gre__115,115,267,2,9,116,46,172,0.0407323,0.0522911,1
gre__115,115,267,2,9,115,46,172,0.0407323,0.054521,1
gre__115,115,267,2,9,113,46,172,0.0407323,0.0641368,1
gre__115,115,267,2,9,116,46,172,0.0407323,0.0519865,1
gre__115,115,267,2,9,116,46,172,0.0407323,0.0613118,1
gre__115,115,267,2,9,116,46,172,0.0407323,0.0695014,1
gre__115,115,267,2,9,116,46,172,0.0407323,0.055297,1
gre__115,115,267,2,9,111,46,172,0.0407323,0.0511439,1
gre__115,115,267,2,9,113,46,172,0.0407323,0.0636547,1
gre__115,115,267,2,9,113,46,172,0.0407323,0.0514449,1
gre__115,115,267,2,9,115,46,172,0.0407323,0.0615006,1
gre__115,115,267,2,9,113,46,172,0.0407323,0.0574646,1
gre__115,115,267,2,9,108,46,172,0.0407323,0.0506235,1
gre__115,115,267,2,9,113,46,172,0.0407323,0.0568357,1
