graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
bcspwr02,49,59,1,6,67,28,85,0.0501701,0.0142399,1
bcspwr02,49,59,1,6,75,28,85,0.0501701,0.0143405,1
bcspwr02,49,59,1,6,66,28,85,0.0501701,0.0112797,1
bcspwr02,49,59,1,6,77,28,85,0.0501701,0.0145579,1
bcspwr02,49,59,1,6,68,28,85,0.0501701,0.014529,1
bcspwr02,49,59,1,6,70,28,85,0.0501701,0.0128651,1
bcspwr02,49,59,1,6,66,28,85,0.0501701,0.0114579,1
bcspwr02,49,59,1,6,68,28,85,0.0501701,0.0120493,1
bcspwr02,49,59,1,6,65,28,85,0.0501701,0.0149749,1
bcspwr02,49,59,1,6,69,28,85,0.0501701,0.0133426,1
bcspwr02,49,59,1,6,66,28,85,0.0501701,0.0152508,1
bcspwr02,49,59,1,6,66,28,85,0.0501701,0.0165737,1
bcspwr02,49,59,1,6,67,28,85,0.0501701,0.0147741,1
bcspwr02,49,59,1,6,65,28,85,0.0501701,0.0159868,1
bcspwr02,49,59,1,6,68,28,85,0.0501701,0.015817,1
