graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_2_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
gre__185,185,650,4,8,142,82,277,0.0381904,0.00714659,1
gre__185,185,650,4,8,150,82,277,0.0381904,0.00692671,1
gre__185,185,650,4,8,148,82,277,0.0381904,0.00663136,1
gre__185,185,650,4,8,147,82,277,0.0381904,0.00719256,1
gre__185,185,650,4,8,145,82,277,0.0381904,0.00679905,1
gre__185,185,650,4,8,144,82,277,0.0381904,0.00710094,1
gre__185,185,650,4,8,146,82,277,0.0381904,0.00710978,1
gre__185,185,650,4,8,139,82,277,0.0381904,0.00727467,1
gre__185,185,650,4,8,138,82,277,0.0381904,0.00710558,1
gre__185,185,650,4,8,141,82,277,0.0381904,0.00699815,1
gre__185,185,650,4,8,140,82,277,0.0381904,0.00739735,1
gre__185,185,650,4,8,148,82,277,0.0381904,0.00704066,1
gre__185,185,650,4,8,141,82,277,0.0381904,0.00706385,1
gre__185,185,650,4,8,143,82,277,0.0381904,0.00720395,1
gre__185,185,650,4,8,148,82,277,0.0381904,0.00688339,1
