graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_2_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
ck656,656,1628,1,9,645,262,1148,0.00757773,0.0451513,1
ck656,656,1628,1,9,642,262,1148,0.00757773,0.0439301,1
ck656,656,1628,1,9,637,262,1148,0.00757773,0.044109,1
ck656,656,1628,1,9,640,262,1148,0.00757773,0.0430605,1
ck656,656,1628,1,9,645,262,1148,0.00757773,0.0438726,1
ck656,656,1628,1,9,642,262,1148,0.00757773,0.0429936,1
ck656,656,1628,1,9,642,262,1148,0.00757773,0.0414291,1
ck656,656,1628,1,9,649,262,1148,0.00757773,0.0418836,1
ck656,656,1628,1,9,648,262,1148,0.00757773,0.0414686,1
ck656,656,1628,1,9,647,262,1148,0.00757773,0.0417323,1
ck656,656,1628,1,9,642,262,1148,0.00757773,0.0411887,1
ck656,656,1628,1,9,646,262,1148,0.00757773,0.0416755,1
ck656,656,1628,1,9,657,262,1148,0.00757773,0.0414418,1
ck656,656,1628,1,9,650,262,1148,0.00757773,0.0419913,1
ck656,656,1628,1,9,655,262,1148,0.00757773,0.0414769,1
