graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_heuristic_1,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
str____0,363,2446,1,41,414,34,635,0.0372281,0.28353,1
str____0,363,2446,1,41,443,34,635,0.0372281,0.251963,1
str____0,363,2446,1,41,400,34,635,0.0372281,0.264583,1
str____0,363,2446,1,41,405,34,635,0.0372281,0.350013,1
str____0,363,2446,1,41,423,34,635,0.0372281,0.36402,1
str____0,363,2446,1,41,397,34,635,0.0372281,0.299726,1
str____0,363,2446,1,41,483,34,635,0.0372281,0.333761,1
str____0,363,2446,1,41,486,34,635,0.0372281,0.230205,1
str____0,363,2446,1,41,433,34,635,0.0372281,0.373297,1
str____0,363,2446,1,41,381,34,635,0.0372281,0.47516,1
str____0,363,2446,1,41,490,34,635,0.0372281,0.254515,1
str____0,363,2446,1,41,385,34,635,0.0372281,0.325345,1
str____0,363,2446,1,41,461,34,635,0.0372281,0.264016,1
str____0,363,2446,1,41,390,34,635,0.0372281,0.381368,1
str____0,363,2446,1,41,432,34,635,0.0372281,0.225028,1
