graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_heuristic_4,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
str____0,363,2446,1,41,368,34,635,0.0372281,0.527508,1
str____0,363,2446,1,41,370,34,635,0.0372281,0.518429,1
str____0,363,2446,1,41,370,34,635,0.0372281,0.481821,1
str____0,363,2446,1,41,358,34,635,0.0372281,0.47581,1
str____0,363,2446,1,41,362,34,635,0.0372281,0.822181,1
str____0,363,2446,1,41,346,34,635,0.0372281,0.632362,1
str____0,363,2446,1,41,370,34,635,0.0372281,0.614021,1
str____0,363,2446,1,41,370,34,635,0.0372281,0.505793,1
str____0,363,2446,1,41,361,34,635,0.0372281,0.72657,1
str____0,363,2446,1,41,370,34,635,0.0372281,0.595326,1
str____0,363,2446,1,41,371,34,635,0.0372281,0.413218,1
str____0,363,2446,1,41,387,34,635,0.0372281,0.499053,1
str____0,363,2446,1,41,370,34,635,0.0372281,0.437711,1
str____0,363,2446,1,41,364,34,635,0.0372281,0.496749,1
str____0,363,2446,1,41,353,34,635,0.0372281,0.569469,1
