graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
bp___200,822,3788,2,282,665,11,1233,0.011226,1.57421,1
bp___200,822,3788,2,282,661,11,1233,0.011226,1.90541,1
bp___200,822,3788,2,282,678,11,1233,0.011226,1.903,1
bp___200,822,3788,2,282,660,11,1233,0.011226,1.82845,1
bp___200,822,3788,2,282,668,11,1233,0.011226,1.82794,1
bp___200,822,3788,2,282,667,11,1233,0.011226,1.69579,1
bp___200,822,3788,2,282,664,11,1233,0.011226,1.6754,1
bp___200,822,3788,2,282,678,11,1233,0.011226,1.64892,1
bp___200,822,3788,2,282,661,11,1233,0.011226,1.69397,1
bp___200,822,3788,2,282,661,11,1233,0.011226,1.70844,1
bp___200,822,3788,2,282,660,11,1233,0.011226,1.90672,1
bp___200,822,3788,2,282,672,11,1233,0.011226,1.76883,1
bp___200,822,3788,2,282,659,11,1233,0.011226,1.6708,1
bp___200,822,3788,2,282,654,11,1233,0.011226,1.9016,1
bp___200,822,3788,2,282,642,11,1233,0.011226,1.77278,1
