graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
dwt___87,87,227,1,12,68,26,152,0.060679,0.0198887,1
dwt___87,87,227,1,12,71,26,152,0.060679,0.0196167,1
dwt___87,87,227,1,12,67,26,152,0.060679,0.0174905,1
dwt___87,87,227,1,12,64,26,152,0.060679,0.0182449,1
dwt___87,87,227,1,12,67,26,152,0.060679,0.0185858,1
dwt___87,87,227,1,12,64,26,152,0.060679,0.0172394,1
dwt___87,87,227,1,12,64,26,152,0.060679,0.0167556,1
dwt___87,87,227,1,12,68,26,152,0.060679,0.0181645,1
dwt___87,87,227,1,12,64,26,152,0.060679,0.0170678,1
dwt___87,87,227,1,12,64,26,152,0.060679,0.0176254,1
dwt___87,87,227,1,12,64,26,152,0.060679,0.0175428,1
dwt___87,87,227,1,12,77,26,152,0.060679,0.0166178,1
dwt___87,87,227,1,12,65,26,152,0.060679,0.0166733,1
dwt___87,87,227,1,12,64,26,152,0.060679,0.0170301,1
dwt___87,87,227,1,12,67,26,152,0.060679,0.0174073,1
