graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
can__144,144,576,5,14,64,38,216,0.0559441,0.0565036,1
can__144,144,576,5,14,66,38,216,0.0559441,0.0445086,1
can__144,144,576,5,14,70,38,216,0.0559441,0.0419496,1
can__144,144,576,5,14,62,38,216,0.0559441,0.051476,1
can__144,144,576,5,14,74,38,216,0.0559441,0.0484789,1
can__144,144,576,5,14,62,38,216,0.0559441,0.0441373,1
can__144,144,576,5,14,66,38,216,0.0559441,0.0430991,1
can__144,144,576,5,14,66,38,216,0.0559441,0.0486085,1
can__144,144,576,5,14,60,38,216,0.0559441,0.054095,1
can__144,144,576,5,14,69,38,216,0.0559441,0.0529251,1
can__144,144,576,5,14,60,38,216,0.0559441,0.0467354,1
can__144,144,576,5,14,68,38,216,0.0559441,0.0478287,1
can__144,144,576,5,14,62,38,216,0.0559441,0.050306,1
can__144,144,576,5,14,66,38,216,0.0559441,0.047605,1
can__144,144,576,5,14,66,38,216,0.0559441,0.042728,1
