graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
tols340,340,1649,1,89,238,15,535,0.0286136,0.35863,1
tols340,340,1649,1,89,244,15,535,0.0286136,0.376741,1
tols340,340,1649,1,89,242,15,535,0.0286136,0.403989,1
tols340,340,1649,1,89,230,15,535,0.0286136,0.385398,1
tols340,340,1649,1,89,216,15,535,0.0286136,0.3325,1
tols340,340,1649,1,89,236,15,535,0.0286136,0.415549,1
tols340,340,1649,1,89,236,15,535,0.0286136,0.399773,1
tols340,340,1649,1,89,230,15,535,0.0286136,0.43449,1
tols340,340,1649,1,89,236,15,535,0.0286136,0.460449,1
tols340,340,1649,1,89,248,15,535,0.0286136,0.346732,1
tols340,340,1649,1,89,274,15,535,0.0286136,0.337237,1
tols340,340,1649,1,89,232,15,535,0.0286136,0.453048,1
tols340,340,1649,1,89,236,15,535,0.0286136,0.441348,1
tols340,340,1649,1,89,238,15,535,0.0286136,0.527394,1
tols340,340,1649,1,89,252,15,535,0.0286136,0.484062,1
