graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
nnc666,666,2148,1,16,656,156,1165,0.00969993,0.477983,1
nnc666,666,2148,1,16,651,156,1165,0.00969993,0.467749,1
nnc666,666,2148,1,16,661,156,1165,0.00969993,0.469333,1
nnc666,666,2148,1,16,652,156,1165,0.00969993,0.477169,1
nnc666,666,2148,1,16,629,156,1165,0.00969993,0.465859,1
nnc666,666,2148,1,16,646,156,1165,0.00969993,0.472508,1
nnc666,666,2148,1,16,667,156,1165,0.00969993,0.463504,1
nnc666,666,2148,1,16,648,156,1165,0.00969993,0.462089,1
nnc666,666,2148,1,16,670,156,1165,0.00969993,0.457028,1
nnc666,666,2148,1,16,640,156,1165,0.00969993,0.468511,1
nnc666,666,2148,1,16,647,156,1165,0.00969993,0.472984,1
nnc666,666,2148,1,16,652,156,1165,0.00969993,0.471539,1
nnc666,666,2148,1,16,651,156,1165,0.00969993,0.471642,1
nnc666,666,2148,1,16,678,156,1165,0.00969993,0.466658,1
nnc666,666,2148,1,16,655,156,1165,0.00969993,0.476843,1
