graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
rbs480b,480,16400,39,149,71,12,720,0.142658,1.5881,1
rbs480b,480,16400,39,149,32,12,720,0.142658,1.69391,1
rbs480b,480,16400,39,149,58,12,720,0.142658,2.13614,1
rbs480b,480,16400,39,149,70,12,720,0.142658,1.70082,1
rbs480b,480,16400,39,149,78,12,720,0.142658,1.33088,1
rbs480b,480,16400,39,149,77,12,720,0.142658,1.44514,1
rbs480b,480,16400,39,149,51,12,720,0.142658,1.8068,1
rbs480b,480,16400,39,149,63,12,720,0.142658,1.90601,1
rbs480b,480,16400,39,149,52,12,720,0.142658,2.02671,1
rbs480b,480,16400,39,149,62,12,720,0.142658,1.71359,1
rbs480b,480,16400,39,149,78,12,720,0.142658,1.86556,1
rbs480b,480,16400,39,149,97,12,720,0.142658,1.47089,1
rbs480b,480,16400,39,149,52,12,720,0.142658,1.50028,1
rbs480b,480,16400,39,149,55,12,720,0.142658,2.1585,1
rbs480b,480,16400,39,149,55,12,720,0.142658,1.27365,1
