graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_2_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
impcol_b,59,281,2,17,45,13,88,0.164231,0.00251335,1
impcol_b,59,281,2,17,44,13,88,0.164231,0.00241897,1
impcol_b,59,281,2,17,43,13,88,0.164231,0.00241351,1
impcol_b,59,281,2,17,54,13,88,0.164231,0.00212536,1
impcol_b,59,281,2,17,44,13,88,0.164231,0.00174984,1
impcol_b,59,281,2,17,42,13,88,0.164231,0.00170924,1
impcol_b,59,281,2,17,49,13,88,0.164231,0.00175118,1
impcol_b,59,281,2,17,51,13,88,0.164231,0.0018947,1
impcol_b,59,281,2,17,44,13,88,0.164231,0.00156509,1
impcol_b,59,281,2,17,43,13,88,0.164231,0.00151523,1
impcol_b,59,281,2,17,44,13,88,0.164231,0.00156406,1
impcol_b,59,281,2,17,44,13,88,0.164231,0.00160747,1
impcol_b,59,281,2,17,44,13,88,0.164231,0.00153277,1
impcol_b,59,281,2,17,51,13,88,0.164231,0.00159837,1
impcol_b,59,281,2,17,44,13,88,0.164231,0.00155732,1
