graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_2_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
can___96,96,336,5,8,61,42,144,0.0736842,0.00286998,1
can___96,96,336,5,8,48,42,144,0.0736842,0.00272462,1
can___96,96,336,5,8,52,42,144,0.0736842,0.00273518,1
can___96,96,336,5,8,48,42,144,0.0736842,0.00275214,1
can___96,96,336,5,8,48,42,144,0.0736842,0.00291527,1
can___96,96,336,5,8,51,42,144,0.0736842,0.00279505,1
can___96,96,336,5,8,52,42,144,0.0736842,0.00278569,1
can___96,96,336,5,8,56,42,144,0.0736842,0.00274685,1
can___96,96,336,5,8,48,42,144,0.0736842,0.00278017,1
can___96,96,336,5,8,50,42,144,0.0736842,0.00276701,1
can___96,96,336,5,8,52,42,144,0.0736842,0.00281524,1
can___96,96,336,5,8,52,42,144,0.0736842,0.00274595,1
can___96,96,336,5,8,50,42,144,0.0736842,0.00279356,1
can___96,96,336,5,8,48,42,144,0.0736842,0.00273064,1
can___96,96,336,5,8,48,42,144,0.0736842,0.00275404,1
