graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_2_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
can__144,144,576,5,14,68,38,216,0.0559441,0.00565732,1
can__144,144,576,5,14,66,38,216,0.0559441,0.00567581,1
can__144,144,576,5,14,66,38,216,0.0559441,0.00562116,1
can__144,144,576,5,14,72,38,216,0.0559441,0.00563189,1
can__144,144,576,5,14,64,38,216,0.0559441,0.00557398,1
can__144,144,576,5,14,66,38,216,0.0559441,0.00570145,1
can__144,144,576,5,14,64,38,216,0.0559441,0.00563768,1
can__144,144,576,5,14,64,38,216,0.0559441,0.00559448,1
can__144,144,576,5,14,68,38,216,0.0559441,0.00558099,1
can__144,144,576,5,14,62,38,216,0.0559441,0.00569968,1
can__144,144,576,5,14,64,38,216,0.0559441,0.00560293,1
can__144,144,576,5,14,62,38,216,0.0559441,0.00563101,1
can__144,144,576,5,14,62,38,216,0.0559441,0.00562369,1
can__144,144,576,5,14,60,38,216,0.0559441,0.00564806,1
can__144,144,576,5,14,62,38,216,0.0559441,0.00564251,1
