graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_heuristic_3,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
shl____0,663,1682,2,421,485,6,994,0.00766451,0.406677,1
shl____0,663,1682,2,421,484,6,994,0.00766451,0.644421,1
shl____0,663,1682,2,421,485,6,994,0.00766451,0.515497,1
shl____0,663,1682,2,421,485,6,994,0.00766451,0.410273,1
shl____0,663,1682,2,421,484,6,994,0.00766451,0.665123,1
shl____0,663,1682,2,421,484,6,994,0.00766451,0.447456,1
shl____0,663,1682,2,421,485,6,994,0.00766451,0.414761,1
shl____0,663,1682,2,421,484,6,994,0.00766451,0.491536,1
shl____0,663,1682,2,421,484,6,994,0.00766451,0.586945,1
shl____0,663,1682,2,421,484,6,994,0.00766451,0.633964,1
shl____0,663,1682,2,421,484,6,994,0.00766451,0.556838,1
shl____0,663,1682,2,421,485,6,994,0.00766451,0.369712,1
shl____0,663,1682,2,421,485,6,994,0.00766451,0.408714,1
shl____0,663,1682,2,421,484,6,994,0.00766451,0.569164,1
shl____0,663,1682,2,421,484,6,994,0.00766451,0.567795,1
