graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph20,175,7531,68,104,24,22,6,262,0.477064,1.11039,1,1
random_graph20,175,7531,68,104,24,23,6,262,0.460763,0.236724,1,1
random_graph20,175,7531,68,104,24,24,6,262,0.487667,0.274542,1,1
random_graph20,175,7531,68,104,24,22,6,262,0.487417,0.256246,1,1
random_graph20,175,7531,68,104,24,23,6,262,0.512474,0.251111,1,1
random_graph20,175,7531,68,104,24,24,6,262,0.483012,0.251669,1,1
random_graph20,175,7531,68,104,24,24,6,262,0.468004,0.265,1,1
random_graph20,175,7531,68,104,24,25,6,262,0.505174,0.244882,1,1
random_graph20,175,7531,68,104,24,25,6,262,0.483428,0.251332,1,1
random_graph20,175,7531,68,104,24,27,6,262,0.485095,0.249463,1,1
