graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph13,125,1566,11,39,52,40,12,187,0.0679291,0.242387,1,1
random_graph13,125,1566,11,39,52,46,12,187,0.0632306,0.0618297,1,1
random_graph13,125,1566,11,39,52,46,12,187,0.0640508,0.058704,1,1
random_graph13,125,1566,11,39,52,54,12,187,0.0680613,0.0640798,1,1
random_graph13,125,1566,11,39,52,50,12,187,0.0683021,0.0582233,1,1
random_graph13,125,1566,11,39,52,53,12,187,0.0685986,0.0668167,1,1
random_graph13,125,1566,11,39,52,52,12,187,0.0672731,0.0620383,1,1
random_graph13,125,1566,11,39,52,46,12,187,0.0686303,0.0649822,1,1
random_graph13,125,1566,11,39,52,45,12,187,0.0691332,0.0618335,1,1
random_graph13,125,1566,11,39,52,48,12,187,0.0723422,0.0624125,1,1
