graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph17,150,5535,58,90,23,16,6,225,0.199956,0.758037,1,1
random_graph17,150,5535,58,90,23,20,6,225,0.184683,0.163567,1,1
random_graph17,150,5535,58,90,23,20,6,225,0.194618,0.177006,1,1
random_graph17,150,5535,58,90,23,20,6,225,0.201697,0.189614,1,1
random_graph17,150,5535,58,90,23,20,6,225,0.207234,0.175519,1,1
random_graph17,150,5535,58,90,23,20,6,225,0.203737,0.181741,1,1
random_graph17,150,5535,58,90,23,20,6,225,0.207563,0.185516,1,1
random_graph17,150,5535,58,90,23,20,6,225,0.22885,0.173789,1,1
random_graph17,150,5535,58,90,23,20,6,225,0.200609,0.183725,1,1
random_graph17,150,5535,58,90,23,20,6,225,0.20481,0.175853,1,1
