graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph28,250,6246,33,64,57,48,15,375,0.787347,1.13525,1,1
random_graph28,250,6246,33,64,57,58,15,375,0.719582,0.288123,1,1
random_graph28,250,6246,33,64,57,57,15,375,0.726169,0.256363,1,1
random_graph28,250,6246,33,64,57,56,15,375,0.713256,0.256364,1,1
random_graph28,250,6246,33,64,57,52,15,375,0.765398,0.261001,1,1
random_graph28,250,6246,33,64,57,60,15,375,0.747929,0.272023,1,1
random_graph28,250,6246,33,64,57,57,15,375,0.76217,0.325063,1,1
random_graph28,250,6246,33,64,57,51,15,375,0.735217,0.277781,1,1
random_graph28,250,6246,33,64,57,58,15,375,0.851595,0.32851,1,1
random_graph28,250,6246,33,64,57,59,15,375,0.736355,0.245074,1,1
