graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph27,225,20071,163,194,12,12,4,337,1.51671,4.27225,1,1
random_graph27,225,20071,163,194,12,12,4,337,1.24028,0.886667,1,1
random_graph27,225,20071,163,194,12,12,4,337,1.34166,0.930629,1,1
random_graph27,225,20071,163,194,12,12,4,337,1.36697,0.969579,1,1
random_graph27,225,20071,163,194,12,12,4,337,1.38627,0.997087,1,1
random_graph27,225,20071,163,194,12,12,4,337,1.46296,1.04333,1,1
random_graph27,225,20071,163,194,12,12,4,337,1.35733,0.954575,1,1
random_graph27,225,20071,163,194,12,12,4,337,1.26336,0.909981,1,1
random_graph27,225,20071,163,194,12,12,4,337,1.27532,0.911856,1,1
random_graph27,225,20071,163,194,12,12,4,337,1.33336,0.935744,1,1
