graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph22,200,4078,27,56,50,47,14,300,0.43307,0.742515,1,1
random_graph22,200,4078,27,56,50,52,14,300,0.429455,0.160222,1,1
random_graph22,200,4078,27,56,50,52,14,300,0.421891,0.164523,1,1
random_graph22,200,4078,27,56,50,54,14,300,0.435502,0.159559,1,1
random_graph22,200,4078,27,56,50,58,14,300,0.411658,0.164456,1,1
random_graph22,200,4078,27,56,50,54,14,300,0.431209,0.158034,1,1
random_graph22,200,4078,27,56,50,49,14,300,0.428488,0.17617,1,1
random_graph22,200,4078,27,56,50,56,14,300,0.41446,0.169847,1,1
random_graph22,200,4078,27,56,50,55,14,300,0.431358,0.163506,1,1
random_graph22,200,4078,27,56,50,54,14,300,0.416985,0.161658,1,1
