graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph7,75,548,8,24,39,33,12,112,0.0170983,0.0882016,1,1
random_graph7,75,548,8,24,39,38,12,112,0.0147035,0.0229078,1,1
random_graph7,75,548,8,24,39,39,12,112,0.0145766,0.0188521,1,1
random_graph7,75,548,8,24,39,43,12,112,0.0154075,0.0199969,1,1
random_graph7,75,548,8,24,39,43,12,112,0.0155711,0.020836,1,1
random_graph7,75,548,8,24,39,41,12,112,0.0153762,0.022431,1,1
random_graph7,75,548,8,24,39,45,12,112,0.0154129,0.0203094,1,1
random_graph7,75,548,8,24,39,44,12,112,0.0148306,0.0218753,1,1
random_graph7,75,548,8,24,39,44,12,112,0.0147484,0.020344,1,1
random_graph7,75,548,8,24,39,39,12,112,0.0154418,0.0202084,1,1
