graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph21,175,12170,125,151,12,12,4,262,0.752754,2.02378,1,1
random_graph21,175,12170,125,151,12,15,4,262,0.734154,0.447204,1,1
random_graph21,175,12170,125,151,12,16,4,262,0.758978,0.488291,1,1
random_graph21,175,12170,125,151,12,14,4,262,0.770203,0.489164,1,1
random_graph21,175,12170,125,151,12,12,4,262,0.780317,0.502533,1,1
random_graph21,175,12170,125,151,12,12,4,262,0.733069,0.470175,1,1
random_graph21,175,12170,125,151,12,12,4,262,0.718934,0.454514,1,1
random_graph21,175,12170,125,151,12,12,4,262,0.799936,0.474436,1,1
random_graph21,175,12170,125,151,12,15,4,262,0.770481,0.513574,1,1
random_graph21,175,12170,125,151,12,12,4,262,0.752592,0.48608,1,1
