graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph16,150,2228,19,44,55,44,13,225,0.139194,0.375458,1,1
random_graph16,150,2228,19,44,55,50,13,225,0.140141,0.0819906,1,1
random_graph16,150,2228,19,44,55,42,13,225,0.13093,0.0904671,1,1
random_graph16,150,2228,19,44,55,49,13,225,0.144869,0.0959555,1,1
random_graph16,150,2228,19,44,55,47,13,225,0.134367,0.0965393,1,1
random_graph16,150,2228,19,44,55,51,13,225,0.138013,0.090159,1,1
random_graph16,150,2228,19,44,55,51,13,225,0.135547,0.0936757,1,1
random_graph16,150,2228,19,44,55,52,13,225,0.136682,0.0933729,1,1
random_graph16,150,2228,19,44,55,50,13,225,0.13633,0.100137,1,1
random_graph16,150,2228,19,44,55,50,13,225,0.138307,0.0988037,1,1
