graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph19,175,3074,21,52,46,44,13,262,0.297668,0.487711,1,1
random_graph19,175,3074,21,52,46,52,13,262,0.293745,0.109275,1,1
random_graph19,175,3074,21,52,46,52,13,262,0.274015,0.093571,1,1
random_graph19,175,3074,21,52,46,49,13,262,0.273216,0.0916638,1,1
random_graph19,175,3074,21,52,46,55,13,262,0.270952,0.096365,1,1
random_graph19,175,3074,21,52,46,51,13,262,0.309213,0.0905248,1,1
random_graph19,175,3074,21,52,46,52,13,262,0.269329,0.103058,1,1
random_graph19,175,3074,21,52,46,53,13,262,0.27657,0.109323,1,1
random_graph19,175,3074,21,52,46,52,13,262,0.274057,0.0951001,1,1
random_graph19,175,3074,21,52,46,45,13,262,0.280523,0.0915337,1,1
