graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph4,50,248,4,15,36,27,12,75,0.00609807,0.0332921,1,1
random_graph4,50,248,4,15,36,32,12,75,0.00569128,0.00776988,1,1
random_graph4,50,248,4,15,36,30,12,75,0.00569768,0.00749749,1,1
random_graph4,50,248,4,15,36,38,12,75,0.00585309,0.00759967,1,1
random_graph4,50,248,4,15,36,33,12,75,0.00585431,0.00727604,1,1
random_graph4,50,248,4,15,36,34,12,75,0.00572843,0.00761281,1,1
random_graph4,50,248,4,15,36,33,12,75,0.00572795,0.00737975,1,1
random_graph4,50,248,4,15,36,34,12,75,0.0057165,0.00844957,1,1
random_graph4,50,248,4,15,36,35,12,75,0.00580062,0.00720443,1,1
random_graph4,50,248,4,15,36,34,12,75,0.00566925,0.00775482,1,1
