graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph10,100,953,9,28,49,39,13,150,0.0378363,0.149153,1,1
random_graph10,100,953,9,28,49,43,13,150,0.0377202,0.0301386,1,1
random_graph10,100,953,9,28,49,44,13,150,0.0403954,0.0285136,1,1
random_graph10,100,953,9,28,49,43,13,150,0.0417201,0.0310145,1,1
random_graph10,100,953,9,28,49,44,13,150,0.0396614,0.0354257,1,1
random_graph10,100,953,9,28,49,44,13,150,0.0401705,0.0321456,1,1
random_graph10,100,953,9,28,49,43,13,150,0.0393201,0.0317645,1,1
random_graph10,100,953,9,28,49,43,13,150,0.0399171,0.0321248,1,1
random_graph10,100,953,9,28,49,44,13,150,0.0395135,0.0312228,1,1
random_graph10,100,953,9,28,49,44,13,150,0.0394198,0.0331116,1,1
