graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph24,200,16005,143,175,12,8,4,300,0.929458,3.37632,1,1
random_graph24,200,16005,143,175,12,12,4,300,1.06135,0.939701,1,1
random_graph24,200,16005,143,175,12,12,4,300,0.925277,0.857631,1,1
random_graph24,200,16005,143,175,12,12,4,300,0.791898,0.715517,1,1
random_graph24,200,16005,143,175,12,12,4,300,0.803305,0.731307,1,1
random_graph24,200,16005,143,175,12,12,4,300,0.791477,0.717729,1,1
random_graph24,200,16005,143,175,12,12,4,300,0.818348,0.733194,1,1
random_graph24,200,16005,143,175,12,12,4,300,0.854501,0.82666,1,1
random_graph24,200,16005,143,175,12,12,4,300,0.871569,0.780662,1,1
random_graph24,200,16005,143,175,12,12,4,300,1.03966,0.945642,1,1
