graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic3,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph25,225,4998,29,59,54,44,15,337,0.779584,0.942015,1,1
random_graph25,225,4998,29,59,54,52,15,337,0.683901,0.174081,1,1
random_graph25,225,4998,29,59,54,52,15,337,0.702228,0.172865,1,1
random_graph25,225,4998,29,59,54,52,15,337,0.663642,0.153176,1,1
random_graph25,225,4998,29,59,54,52,15,337,0.680175,0.18424,1,1
random_graph25,225,4998,29,59,54,52,15,337,0.714441,0.163012,1,1
random_graph25,225,4998,29,59,54,51,15,337,0.68775,0.163219,1,1
random_graph25,225,4998,29,59,54,52,15,337,0.675744,0.180208,1,1
random_graph25,225,4998,29,59,54,52,15,337,0.670266,0.173698,1,1
random_graph25,225,4998,29,59,54,52,15,337,0.680258,0.17169,1,1
