graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic4,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph27,225,20071,163,194,12,12,4,337,2.60242,3.81267,1,1
random_graph27,225,20071,163,194,12,12,4,337,2.35967,0.859025,1,1
random_graph27,225,20071,163,194,12,12,4,337,2.35413,0.876293,1,1
random_graph27,225,20071,163,194,12,12,4,337,2.53429,0.880219,1,1
random_graph27,225,20071,163,194,12,12,4,337,2.40265,0.872267,1,1
random_graph27,225,20071,163,194,12,12,4,337,2.36437,0.868907,1,1
random_graph27,225,20071,163,194,12,12,4,337,2.63529,0.980509,1,1
random_graph27,225,20071,163,194,12,12,4,337,2.40228,0.870694,1,1
random_graph27,225,20071,163,194,12,12,4,337,2.34348,0.879502,1,1
random_graph27,225,20071,163,194,12,12,4,337,2.45972,0.923943,1,1
