graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic4,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph12,100,3945,65,89,11,8,4,150,0.267776,0.649924,1,1
random_graph12,100,3945,65,89,11,12,4,150,0.237653,0.149744,1,1
random_graph12,100,3945,65,89,11,13,4,150,0.252867,0.167699,1,1
random_graph12,100,3945,65,89,11,12,4,150,0.277647,0.181523,1,1
random_graph12,100,3945,65,89,11,12,4,150,0.287689,0.182764,1,1
random_graph12,100,3945,65,89,8,12,4,150,0.232201,0.155893,1,1
random_graph12,100,3945,65,89,11,12,4,150,0.240282,0.149044,1,1
random_graph12,100,3945,65,89,11,11,4,150,0.241843,0.142346,1,1
random_graph12,100,3945,65,89,8,12,4,150,0.286748,0.148558,1,1
random_graph12,100,3945,65,89,11,13,4,150,0.222845,0.14598,1,1
