graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,GA_fitness_heuristic4,ACO_fitness_5_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds),is_3RDF_GA,is_3RDF_ACO
random_graph19,175,3074,21,52,46,43,13,262,0.37262,0.482388,1,1
random_graph19,175,3074,21,52,46,53,13,262,0.36947,0.108522,1,1
random_graph19,175,3074,21,52,46,49,13,262,0.370804,0.0918232,1,1
random_graph19,175,3074,21,52,46,50,13,262,0.357384,0.0917638,1,1
random_graph19,175,3074,21,52,46,52,13,262,0.351375,0.0895072,1,1
random_graph19,175,3074,21,52,46,48,13,262,0.355222,0.099577,1,1
random_graph19,175,3074,21,52,46,51,13,262,0.352835,0.0907819,1,1
random_graph19,175,3074,21,52,46,53,13,262,0.366163,0.0920282,1,1
random_graph19,175,3074,21,52,46,48,13,262,0.345956,0.0923255,1,1
random_graph19,175,3074,21,52,46,46,13,262,0.350622,0.090179,1,1
