graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/bcsstk03.txt,112,264,5,116,118,75,168,21.0814,1.79029
./input_files/bcsstk03.txt,112,264,5,104,117,75,168,21.7112,0.494181
./input_files/bcsstk03.txt,112,264,5,111,120,75,168,13.6981,0.524632
./input_files/bcsstk03.txt,112,264,5,111,116,75,168,21.609,0.537253
./input_files/bcsstk03.txt,112,264,5,120,116,75,168,21.4188,0.539617
./input_files/bcsstk03.txt,112,264,5,103,102,75,168,21.6363,0.462031
./input_files/bcsstk03.txt,112,264,5,107,106,75,168,21.3718,0.466223
./input_files/bcsstk03.txt,112,264,5,107,106,75,168,21.6286,0.476227
./input_files/bcsstk03.txt,112,264,5,123,104,75,168,21.3862,0.482189
./input_files/bcsstk03.txt,112,264,5,115,100,75,168,21.5436,0.479623
