graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/dwt__245.txt,245,608,12,303,306,76,367,33.0619,6.29775
./input_files/dwt__245.txt,245,608,12,331,290,76,367,31.0999,1.66362
./input_files/dwt__245.txt,245,608,12,315,303,76,367,31.363,1.68548
./input_files/dwt__245.txt,245,608,12,323,292,76,367,31.1493,1.68822
./input_files/dwt__245.txt,245,608,12,335,299,76,367,15.0428,1.69925
./input_files/dwt__245.txt,245,608,12,323,305,76,367,30.8758,1.59345
./input_files/dwt__245.txt,245,608,12,335,310,76,367,30.9207,1.59424
./input_files/dwt__245.txt,245,608,12,323,315,76,367,31.4335,1.61247
./input_files/dwt__245.txt,245,608,12,327,316,76,367,31.0683,1.68139
./input_files/dwt__245.txt,245,608,12,323,310,76,367,31.0206,1.69589
