graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./rerun/eris1176.txt,1176,8688,98,1483,1501,48,1764,190.842,149.943
./rerun/eris1176.txt,1176,8688,98,1591,1498,48,1764,132.755,36.8209
./rerun/eris1176.txt,1176,8688,98,1607,1478,48,1764,148.059,36.383
./rerun/eris1176.txt,1176,8688,98,1603,1450,48,1764,75.4473,43.0018
./rerun/eris1176.txt,1176,8688,98,1607,1365,48,1764,143.507,32.5624
./rerun/eris1176.txt,1176,8688,98,1647,1418,48,1764,145.223,35.537
./rerun/eris1176.txt,1176,8688,98,1659,1397,48,1764,171.567,37.1824
./rerun/eris1176.txt,1176,8688,98,1623,1377,48,1764,158.668,40.9228
./rerun/eris1176.txt,1176,8688,98,1627,1385,48,1764,172.931,38.1669
./rerun/eris1176.txt,1176,8688,98,1587,1410,48,1764,196.849,40.4286
