graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/bcsstk01.txt,48,176,11,39,43,16,72,17.1272,0.530187
./input_files/bcsstk01.txt,48,176,11,43,44,16,72,16.7749,0.144027
./input_files/bcsstk01.txt,48,176,11,44,36,16,72,16.7065,0.14611
./input_files/bcsstk01.txt,48,176,11,43,36,16,72,16.6685,0.144306
./input_files/bcsstk01.txt,48,176,11,44,36,16,72,13.0704,0.14708
./input_files/bcsstk01.txt,48,176,11,47,38,16,72,16.6869,0.14773
./input_files/bcsstk01.txt,48,176,11,47,36,16,72,13.3711,0.154105
./input_files/bcsstk01.txt,48,176,11,47,36,16,72,16.5249,0.157049
./input_files/bcsstk01.txt,48,176,11,47,39,16,72,13.1844,0.147794
./input_files/bcsstk01.txt,48,176,11,40,42,16,72,16.8392,0.151202
