graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/cdde4.txt,961,1860,4,1329,1374,769,1441,104.426,84.2144
./input_files/cdde4.txt,961,1860,4,1447,1309,769,1441,85.2017,24.0026
./input_files/cdde4.txt,961,1860,4,1427,1320,769,1441,85.5076,23.7654
./input_files/cdde4.txt,961,1860,4,1407,1305,769,1441,85.3885,24.1494
./input_files/cdde4.txt,961,1860,4,1455,1335,769,1441,84.9917,24.0709
./input_files/cdde4.txt,961,1860,4,1447,1198,769,1441,84.9352,24.2363
./input_files/cdde4.txt,961,1860,4,1403,1216,769,1441,85.9886,23.9356
./input_files/cdde4.txt,961,1860,4,1419,1259,769,1441,85.2041,23.8917
./input_files/cdde4.txt,961,1860,4,1399,1278,769,1441,49.9993,24.1862
./input_files/cdde4.txt,961,1860,4,1455,1293,769,1441,84.7244,24.4411
