graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/fs_183_4.txt,183,701,104,295,199,7,274,28.0101,4.08843
./input_files/fs_183_4.txt,183,701,104,287,223,7,274,26.965,1.00372
./input_files/fs_183_4.txt,183,701,104,219,168,7,274,25.5606,0.961332
./input_files/fs_183_4.txt,183,701,104,339,200,7,274,26.4166,0.934981
./input_files/fs_183_4.txt,183,701,104,291,231,7,274,26.7461,0.968996
./input_files/fs_183_4.txt,183,701,104,315,160,7,274,20.7962,0.958612
./input_files/fs_183_4.txt,183,701,104,335,188,7,274,19.2505,0.898883
./input_files/fs_183_4.txt,183,701,104,315,192,7,274,26.753,0.91554
./input_files/fs_183_4.txt,183,701,104,331,209,7,274,26.3536,0.973183
./input_files/fs_183_4.txt,183,701,104,323,215,7,274,26.4451,0.95459
