graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/dwt__503.txt,503,2762,24,377,441,81,754,62.2529,19.3503
./input_files/dwt__503.txt,503,2762,24,371,379,81,754,56.5586,4.41293
./input_files/dwt__503.txt,503,2762,24,367,382,81,754,23.4451,4.45369
./input_files/dwt__503.txt,503,2762,24,380,382,81,754,56.5088,4.51257
./input_files/dwt__503.txt,503,2762,24,335,389,81,754,57.1613,4.53385
./input_files/dwt__503.txt,503,2762,24,359,391,81,754,56.9842,4.61081
./input_files/dwt__503.txt,503,2762,24,359,373,81,754,57.0578,4.6361
./input_files/dwt__503.txt,503,2762,24,371,361,81,754,56.4854,4.65639
./input_files/dwt__503.txt,503,2762,24,351,390,81,754,56.9006,4.64772
./input_files/dwt__503.txt,503,2762,24,363,400,81,754,56.3048,4.70981
