graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/dwt__758.txt,758,2618,10,673,736,276,1137,59.1166,44.2107
./input_files/dwt__758.txt,758,2618,10,659,681,276,1137,74.2079,10.4404
./input_files/dwt__758.txt,758,2618,10,643,670,276,1137,74.8332,10.7788
./input_files/dwt__758.txt,758,2618,10,627,684,276,1137,74.5274,10.7636
./input_files/dwt__758.txt,758,2618,10,635,683,276,1137,74.8224,10.8344
./input_files/dwt__758.txt,758,2618,10,627,686,276,1137,75.0883,10.8556
./input_files/dwt__758.txt,758,2618,10,647,683,276,1137,74.5732,10.8802
./input_files/dwt__758.txt,758,2618,10,639,681,276,1137,74.5799,10.7396
./input_files/dwt__758.txt,758,2618,10,655,680,276,1137,74.4876,10.7087
./input_files/dwt__758.txt,758,2618,10,651,585,276,1137,74.3954,9.69175
