graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/dwt__607.txt,607,2262,13,540,570,174,910,70.8586,29.1755
./input_files/dwt__607.txt,607,2262,13,519,526,174,910,62.9901,7.0163
./input_files/dwt__607.txt,607,2262,13,531,533,174,910,62.5886,7.15751
./input_files/dwt__607.txt,607,2262,13,555,524,174,910,62.4983,7.1984
./input_files/dwt__607.txt,607,2262,13,551,518,174,910,62.7924,7.19762
./input_files/dwt__607.txt,607,2262,13,559,513,174,910,62.5346,7.23346
./input_files/dwt__607.txt,607,2262,13,531,503,174,910,62.5051,7.10716
./input_files/dwt__607.txt,607,2262,13,535,477,174,910,62.643,6.47237
./input_files/dwt__607.txt,607,2262,13,571,475,174,910,61.8225,6.53059
./input_files/dwt__607.txt,607,2262,13,523,458,174,910,62.8499,6.64814
