graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/dwt__209.txt,209,767,16,176,199,50,313,31.0723,4.55599
./input_files/dwt__209.txt,209,767,16,195,187,50,313,19.9006,1.17816
./input_files/dwt__209.txt,209,767,16,199,178,50,313,29.4117,1.17017
./input_files/dwt__209.txt,209,767,16,191,179,50,313,29.4892,1.16615
./input_files/dwt__209.txt,209,767,16,191,180,50,313,29.5447,1.14863
./input_files/dwt__209.txt,209,767,16,183,187,50,313,29.6075,1.14405
./input_files/dwt__209.txt,209,767,16,171,186,50,313,29.9705,1.12445
./input_files/dwt__209.txt,209,767,16,180,174,50,313,13.0804,1.10699
./input_files/dwt__209.txt,209,767,16,168,188,50,313,29.4356,1.11211
./input_files/dwt__209.txt,209,767,16,171,196,50,313,30.3087,1.1246
