graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./rerun/ck104.txt,104,444,9,68,68,42,156,23.055,1.51691
./rerun/ck104.txt,104,444,9,60,64,42,156,22.325,0.412868
./rerun/ck104.txt,104,444,9,64,68,42,156,25.3927,0.485095
./rerun/ck104.txt,104,444,9,64,72,42,156,23.0602,0.484463
./rerun/ck104.txt,104,444,9,64,72,42,156,22.0629,0.448576
./rerun/ck104.txt,104,444,9,60,64,42,156,22.1522,0.454363
./rerun/ck104.txt,104,444,9,64,68,42,156,19.9079,0.450686
./rerun/ck104.txt,104,444,9,52,60,42,156,18.6052,0.454221
./rerun/ck104.txt,104,444,9,60,68,42,156,23.3981,0.469773
./rerun/ck104.txt,104,444,9,60,60,42,156,22.2597,0.467903
