graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./rerun/will57.txt,57,127,10,73,57,21,85,26.5892,0.924483
./rerun/will57.txt,57,127,10,67,50,21,85,26.368,0.372094
./rerun/will57.txt,57,127,10,80,48,21,85,25.9314,0.283558
./rerun/will57.txt,57,127,10,83,56,21,85,11.926,0.304627
./rerun/will57.txt,57,127,10,67,52,21,85,24.8125,0.387696
./rerun/will57.txt,57,127,10,67,57,21,85,29.2458,0.285158
./rerun/will57.txt,57,127,10,79,55,21,85,24.6545,0.417144
./rerun/will57.txt,57,127,10,79,56,21,85,23.1356,0.319129
./rerun/will57.txt,57,127,10,75,50,21,85,22.6733,0.261961
./rerun/will57.txt,57,127,10,83,69,21,85,22.6658,0.293242
