graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/dwt__198.txt,198,597,11,196,221,66,297,21.7331,4.4359
./input_files/dwt__198.txt,198,597,11,191,214,66,297,14.0188,1.17897
./input_files/dwt__198.txt,198,597,11,195,183,66,297,28.375,1.18855
./input_files/dwt__198.txt,198,597,11,207,186,66,297,22.9289,1.17721
./input_files/dwt__198.txt,198,597,11,199,199,66,297,28.3811,1.13032
./input_files/dwt__198.txt,198,597,11,195,186,66,297,28.5599,1.11926
./input_files/dwt__198.txt,198,597,11,195,175,66,297,28.2451,1.13361
./input_files/dwt__198.txt,198,597,11,183,186,66,297,28.4655,1.15581
./input_files/dwt__198.txt,198,597,11,195,177,66,297,28.3864,1.1262
./input_files/dwt__198.txt,198,597,11,187,171,66,297,28.5439,1.14492
