graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/bcsstk19.txt,817,3018,10,715,796,298,1225,93.4968,49.96
./input_files/bcsstk19.txt,817,3018,10,719,740,298,1225,42.401,11.3896
./input_files/bcsstk19.txt,817,3018,10,695,715,298,1225,80.3604,11.8108
./input_files/bcsstk19.txt,817,3018,10,667,705,298,1225,80.7852,12.0702
./input_files/bcsstk19.txt,817,3018,10,695,696,298,1225,69.3152,12.0989
./input_files/bcsstk19.txt,817,3018,10,687,700,298,1225,80.5267,12.2374
./input_files/bcsstk19.txt,817,3018,10,703,717,298,1225,79.9889,12.2943
./input_files/bcsstk19.txt,817,3018,10,699,712,298,1225,79.9083,12.2855
./input_files/bcsstk19.txt,817,3018,10,691,713,298,1225,80.2645,12.4117
./input_files/bcsstk19.txt,817,3018,10,679,708,298,1225,80.0392,10.6053
