graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./rerun/dwt__512.txt,511,1495,14,583,608,137,766,112.158,53.6987
./rerun/dwt__512.txt,511,1495,14,603,586,137,766,74.3705,9.53541
./rerun/dwt__512.txt,511,1495,14,603,586,137,766,71.7034,9.91054
./rerun/dwt__512.txt,511,1495,14,624,580,137,766,63.1249,9.90302
./rerun/dwt__512.txt,511,1495,14,619,557,137,766,56.8729,7.20513
./rerun/dwt__512.txt,511,1495,14,611,574,137,766,56.5707,7.48141
./rerun/dwt__512.txt,511,1495,14,587,557,137,766,54.5048,7.39489
./rerun/dwt__512.txt,511,1495,14,607,575,137,766,54.1168,7.6115
./rerun/dwt__512.txt,511,1495,14,611,586,137,766,53.7935,7.59395
./rerun/dwt__512.txt,511,1495,14,587,587,137,766,56.0575,7.30828
