graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/bcsstk09.txt,1083,8677,22,719,800,189,1624,130.769,75.7576
./input_files/bcsstk09.txt,1083,8677,22,687,761,189,1624,110.995,14.4946
./input_files/bcsstk09.txt,1083,8677,22,719,781,189,1624,110.141,14.4575
./input_files/bcsstk09.txt,1083,8677,22,659,777,189,1624,111.605,14.7824
./input_files/bcsstk09.txt,1083,8677,22,695,810,189,1624,109.985,14.9726
./input_files/bcsstk09.txt,1083,8677,22,635,784,189,1624,103.58,15.1843
./input_files/bcsstk09.txt,1083,8677,22,691,788,189,1624,90.8656,15.3783
./input_files/bcsstk09.txt,1083,8677,22,727,776,189,1624,109.784,15.4553
./input_files/bcsstk09.txt,1083,8677,22,639,769,189,1624,111.643,15.5693
./input_files/bcsstk09.txt,1083,8677,22,711,766,189,1624,92.2145,15.5163
