graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/bcsstk20.txt,485,1325,10,483,535,177,727,57.0766,20.6938
./input_files/bcsstk20.txt,485,1325,10,460,503,177,727,52.5924,5.48016
./input_files/bcsstk20.txt,485,1325,10,475,509,177,727,52.0557,5.71938
./input_files/bcsstk20.txt,485,1325,10,479,504,177,727,52.4403,5.87334
./input_files/bcsstk20.txt,485,1325,10,487,471,177,727,52.0548,5.10325
./input_files/bcsstk20.txt,485,1325,10,492,500,177,727,51.8431,5.18179
./input_files/bcsstk20.txt,485,1325,10,487,491,177,727,52.0471,5.43338
./input_files/bcsstk20.txt,485,1325,10,475,503,177,727,52.3247,5.52483
./input_files/bcsstk20.txt,485,1325,10,479,490,177,727,52.2013,5.53663
./input_files/bcsstk20.txt,485,1325,10,487,494,177,727,52.0985,5.57935
