graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/bcspwr07.txt,1612,2106,12,2693,2676,496,2418,110.557,198.643
./input_files/bcspwr07.txt,1612,2106,12,3175,2532,496,2418,133.102,62.3095
./input_files/bcspwr07.txt,1612,2106,12,3163,2459,496,2418,132.801,62.712
./input_files/bcspwr07.txt,1612,2106,12,3119,2445,496,2418,133.364,63.471
./input_files/bcspwr07.txt,1612,2106,12,3143,2344,496,2418,135.352,59.9759
./input_files/bcspwr07.txt,1612,2106,12,3051,2330,496,2418,133.347,59.6637
./input_files/bcspwr07.txt,1612,2106,12,3167,2287,496,2418,132.242,60.7571
./input_files/bcspwr07.txt,1612,2106,12,3091,2296,496,2418,132.455,61.3491
./input_files/bcspwr07.txt,1612,2106,12,3143,2325,496,2418,95.3185,58.5618
./input_files/bcspwr07.txt,1612,2106,12,3107,2328,496,2418,131.945,58.3054
