graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/west0167.txt,167,489,20,203,197,32,250,26.3926,3.50597
./input_files/west0167.txt,167,489,20,207,191,32,250,25.6978,0.908601
./input_files/west0167.txt,167,489,20,207,199,32,250,25.4538,0.920324
./input_files/west0167.txt,167,489,20,227,200,32,250,25.3478,0.924188
./input_files/west0167.txt,167,489,20,219,187,32,250,25.3987,0.840598
./input_files/west0167.txt,167,489,20,191,188,32,250,25.9688,0.829935
./input_files/west0167.txt,167,489,20,215,162,32,250,25.4611,0.84529
./input_files/west0167.txt,167,489,20,199,158,32,250,25.6854,0.842662
./input_files/west0167.txt,167,489,20,203,174,32,250,25.4742,0.822345
./input_files/west0167.txt,167,489,20,203,179,32,250,14.1281,0.824097
