graph_name,graph_order,graph_size,graph_max_degree,GA_Fitness_Heuristic1,ACO_Fitness_20_10,lower_bound,upper_bound,elapsed_time_GA(seconds),elapsed_time_ACO(seconds)
./input_files/bp__1000.txt,822,4635,307,902,823,11,1233,94.1749,47.8011
./input_files/bp__1000.txt,822,4635,307,1003,747,11,1233,79.3685,9.7666
./input_files/bp__1000.txt,822,4635,307,947,790,11,1233,81.2132,9.43132
./input_files/bp__1000.txt,822,4635,307,999,696,11,1233,79.9432,9.31529
./input_files/bp__1000.txt,822,4635,307,955,726,11,1233,79.9822,9.14861
./input_files/bp__1000.txt,822,4635,307,971,739,11,1233,80.5638,9.18734
./input_files/bp__1000.txt,822,4635,307,1007,748,11,1233,79.1559,9.49812
./input_files/bp__1000.txt,822,4635,307,987,752,11,1233,75.4747,9.86399
./input_files/bp__1000.txt,822,4635,307,1007,697,11,1233,57.6038,9.46697
./input_files/bp__1000.txt,822,4635,307,995,706,11,1233,79.4472,9.70851
