graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_2_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
tree6_order150,150,149,1,8,220,66,262,0.0133333,0.00519495,1
tree6_order150,150,149,1,8,223,66,262,0.0133333,0.00522534,1
tree6_order150,150,149,1,8,219,66,262,0.0133333,0.00513115,1
tree6_order150,150,149,1,8,225,66,262,0.0133333,0.00513922,1
tree6_order150,150,149,1,8,221,66,262,0.0133333,0.00512839,1
tree6_order150,150,149,1,8,223,66,262,0.0133333,0.00524233,1
tree6_order150,150,149,1,8,220,66,262,0.0133333,0.00563067,1
tree6_order150,150,149,1,8,222,66,262,0.0133333,0.00511559,1
tree6_order150,150,149,1,8,220,66,262,0.0133333,0.00509337,1
tree6_order150,150,149,1,8,220,66,262,0.0133333,0.00515932,1
tree6_order150,150,149,1,8,220,66,262,0.0133333,0.00509113,1
tree6_order150,150,149,1,8,220,66,262,0.0133333,0.00514744,1
tree6_order150,150,149,1,8,219,66,262,0.0133333,0.005129,1
tree6_order150,150,149,1,8,220,66,262,0.0133333,0.0051717,1
tree6_order150,150,149,1,8,220,66,262,0.0133333,0.00535977,1
