graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
M20PI_n,1182,1198,1,12,1606,363,2068,0.0017164,5.99616,1
M20PI_n,1182,1198,1,12,1607,363,2068,0.0017164,6.01585,1
M20PI_n,1182,1198,1,12,1606,363,2068,0.0017164,5.36473,1
M20PI_n,1182,1198,1,12,1604,363,2068,0.0017164,6.01696,1
M20PI_n,1182,1198,1,12,1605,363,2068,0.0017164,5.9117,1
M20PI_n,1182,1198,1,12,1601,363,2068,0.0017164,4.67244,1
M20PI_n,1182,1198,1,12,1590,363,2068,0.0017164,5.28962,1
M20PI_n,1182,1198,1,12,1599,363,2068,0.0017164,5.40004,1
M20PI_n,1182,1198,1,12,1608,363,2068,0.0017164,5.0969,1
M20PI_n,1182,1198,1,12,1608,363,2068,0.0017164,6.37011,1
M20PI_n,1182,1198,1,12,1600,363,2068,0.0017164,6.46236,1
M20PI_n,1182,1198,1,12,1605,363,2068,0.0017164,6.47421,1
M20PI_n,1182,1198,1,12,1597,363,2068,0.0017164,5.75219,1
M20PI_n,1182,1198,1,12,1605,363,2068,0.0017164,5.34109,1
M20PI_n,1182,1198,1,12,1603,363,2068,0.0017164,5.35412,1
