graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
GD02_b,80,232,3,7,62,40,120,0.0734177,0.0402338,1
GD02_b,80,232,3,7,64,40,120,0.0734177,0.0360191,1
GD02_b,80,232,3,7,61,40,120,0.0734177,0.0386811,1
GD02_b,80,232,3,7,61,40,120,0.0734177,0.0353722,1
GD02_b,80,232,3,7,61,40,120,0.0734177,0.0360526,1
GD02_b,80,232,3,7,61,40,120,0.0734177,0.0357245,1
GD02_b,80,232,3,7,64,40,120,0.0734177,0.0350408,1
GD02_b,80,232,3,7,62,40,120,0.0734177,0.037266,1
GD02_b,80,232,3,7,63,40,120,0.0734177,0.037167,1
GD02_b,80,232,3,7,64,40,120,0.0734177,0.0367454,1
GD02_b,80,232,3,7,68,40,120,0.0734177,0.0369057,1
GD02_b,80,232,3,7,63,40,120,0.0734177,0.0372674,1
GD02_b,80,232,3,7,61,40,120,0.0734177,0.0329017,1
GD02_b,80,232,3,7,63,40,120,0.0734177,0.0394893,1
GD02_b,80,232,3,7,62,40,120,0.0734177,0.0443681,1
