graph_name,graph_order,graph_size,graph_min_degree,graph_max_degree,fitness_1_5,lower_bound,upper_bound,graph_density,elapsed_time(seconds),is_feasible
G10,800,19176,30,70,201,45,1200,0.06,6.48983,1
G10,800,19176,30,70,196,45,1200,0.06,5.50301,1
G10,800,19176,30,70,183,45,1200,0.06,6.13369,1
G10,800,19176,30,70,201,45,1200,0.06,5.21294,1
G10,800,19176,30,70,211,45,1200,0.06,7.21514,1
G10,800,19176,30,70,205,45,1200,0.06,7.21966,1
G10,800,19176,30,70,213,45,1200,0.06,6.10214,1
G10,800,19176,30,70,197,45,1200,0.06,6.15007,1
G10,800,19176,30,70,203,45,1200,0.06,6.61302,1
G10,800,19176,30,70,200,45,1200,0.06,7.56427,1
G10,800,19176,30,70,203,45,1200,0.06,5.93504,1
G10,800,19176,30,70,205,45,1200,0.06,5.50043,1
G10,800,19176,30,70,201,45,1200,0.06,7.16907,1
G10,800,19176,30,70,201,45,1200,0.06,5.67319,1
G10,800,19176,30,70,192,45,1200,0.06,5.86362,1
